Start_Date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR,5YR,22YR,Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/12/2016,  12/18/2016,Robbery,9,2,350.0,18,18,0.0,208,182,14.3,20.9,1.5,-82.3,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,6,7,-14.3,35,21,66.7,247,233,6.0,-2.8,16.0,-28.0,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Burglary,4,8,-50.0,35,25,40.0,313,313,0.0,-30.0,-33.1,-86.5,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,18,24,-25.0,82,82,0.0,914,904,1.1,6.4,37.0,-31.2,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,G.L.A.,3,2,50.0,7,8,-12.5,155,162,-4.3,-27.9,-45.2,-96.1,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,TOTAL,41,43,-4.65,179,155,15.48,"1,854","1,817",2.04,-5.98,-0.32,-79.86,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Transit,4,0,***.*,8,2,300.0,31,21,47.6,19.2,416.7,***.*,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,1,0,***.*,16,14,14.3,14.3,33.3,***.*,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,34,29,17.2,152,129,17.8,"1,789","1,786",0.2,4.4,16.9,***.*,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,10,10,0.0,59,51,15.7,636,602,5.6,-14.2,-8.2,***.*,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,3,1,200.0,5,6,-16.7,37,51,-27.5,5.7,-7.5,***.*,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,2,4,-50.0,-60.0,-33.3,-92.3,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,2,4,-50.0,-60.0,-33.3,-90.9,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,1,-100.0,3,2,50.0,50.0,50.0,-70.0,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,2,-100.0,15,18,-16.7,7.1,-11.8,25.0,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Robbery,2,4,-50.0,7,12,-41.7,99,115,-13.9,-36.5,-46.8,-90.0,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,4,0.0,10,7,42.9,129,150,-14.0,-20.4,4.0,-57.7,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Burglary,3,4,-25.0,13,9,44.4,141,194,-27.3,-37.9,-43.1,-90.6,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,10,9,11.1,46,36,27.8,516,436,18.3,-5.1,14.9,-42.0,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,1,0.0,8,7,14.3,114,145,-21.4,-16.2,-40.6,-94.4,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,TOTAL,20,23,-13.04,84,74,13.51,"1,017","1,060",-4.06,-18.05,-16.50,-82.31,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Transit,2,2,0.0,6,6,0.0,63,46,37.0,-3.1,28.6,***.*,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,13,11,18.2,46,45,2.2,684,709,-3.5,-16.1,-25.0,***.*,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,13,6,116.7,40,27,48.1,395,436,-9.4,-6.4,-19.7,***.*,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,3,-100.0,2,4,-50.0,37,51,-27.5,-30.2,-30.2,***.*,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,2,3,-33.3,-60.0,100.0,-85.7,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,2,3,-33.3,0.0,100.0,-85.7,23,50,Bill de Blasio,James P. O誰eill,108th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,3,3,0.0,200.0,-25.0,-50.0,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Rape,1,1,0.0,2,2,0.0,19,8,137.5,-20.8,46.2,-36.7,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Robbery,8,3,166.7,26,11,136.4,172,209,-17.7,-9.0,-31.2,-82.8,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,2,0.0,5,6,-16.7,103,110,-6.4,-11.2,5.1,-55.2,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Burglary,1,0,***.*,18,16,12.5,177,149,18.8,4.7,-34.4,-87.1,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,15,-13.3,46,42,9.5,484,450,7.6,9.0,10.8,-18.2,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,4,-75.0,9,12,-25.0,140,150,-6.7,1.4,-37.8,-97.1,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,TOTAL,26,25,4.00,106,89,19.10,"1,098","1,079",1.76,1.57,-15.34,-86.28,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,6,-100.0,21,39,-46.2,-30.0,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Housing,0,1,-100.0,4,4,0.0,51,47,8.5,4.1,54.5,***.*,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,13,24,-45.8,55,82,-32.9,778,805,-3.4,-0.6,-17.8,***.*,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,6,9,-33.3,19,31,-38.7,292,319,-8.5,-18.0,-25.9,***.*,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,3,1,200.0,6,3,100.0,33,32,3.1,32.0,-15.4,***.*,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,5,7,-28.6,25.0,0.0,-50.0,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,5,6,-16.7,25.0,0.0,-50.0,23,50,Bill de Blasio,James P. O誰eill,107th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,3,0,***.*,9,3,200.0,350.0,125.0,-57.1,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,2,-100.0,15,14,7.1,-37.5,-16.7,-51.6,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Robbery,3,5,-40.0,8,17,-52.9,202,251,-19.5,-21.1,-20.5,-76.3,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,4,-50.0,13,17,-23.5,219,203,7.9,-6.8,50.0,-44.6,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Burglary,3,9,-66.7,15,23,-34.8,205,220,-6.8,-16.3,-30.7,-82.7,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,11,18.2,46,56,-17.9,516,575,-10.3,-0.2,45.4,-10.4,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,G.L.A.,4,3,33.3,13,20,-35.0,120,237,-49.4,-47.4,-62.3,-96.3,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,TOTAL,25,33,-24.24,98,135,-27.41,"1,286","1,503",-14.44,-14.66,-7.55,-79.49,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Transit,0,4,-100.0,0,5,-100.0,20,27,-25.9,-41.2,-23.1,***.*,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,11,23,-52.2,62,73,-15.1,809,828,-2.3,-9.1,21.1,***.*,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,1,7,-85.7,17,23,-26.1,388,423,-8.3,-14.3,-18.5,***.*,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,1,0.0,1,2,-50.0,30,15,100.0,36.4,3.4,***.*,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,4,0,***.*,15,11,36.4,275.0,114.3,-31.8,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,4,0,***.*,12,10,20.0,200.0,100.0,-45.5,23,50,Bill de Blasio,James P. O誰eill,106th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,1,8,-87.5,-85.7,-93.3,-95.7,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,2,1,100.0,15,34,-55.9,-31.8,-16.7,-62.5,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Robbery,2,6,-66.7,15,27,-44.4,214,264,-18.9,2.4,-35.5,-79.0,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,7,4,75.0,25,26,-3.8,328,354,-7.3,-5.2,22.8,-18.0,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Burglary,9,7,28.6,23,29,-20.7,325,346,-6.1,5.2,-16.5,-79.5,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,14,20,-30.0,47,75,-37.3,606,663,-8.6,6.1,38.7,5.8,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,G.L.A.,3,0,***.*,14,13,7.7,198,218,-9.2,-12.0,-46.9,-94.1,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,TOTAL,35,38,-7.89,126,171,-26.32,"1,687","1,887",-10.60,-0.12,-7.86,-75.93,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,20,14,42.9,68,59,15.3,778,802,-3.0,4.4,-1.9,***.*,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,9,14,-35.7,48,46,4.3,623,616,1.1,-3.6,6.7,***.*,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,8,3,166.7,33,27,22.2,50.0,-5.7,***.*,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,1,1,0.0,12,20,-40.0,0.0,-74.5,-85.9,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,1,0.0,11,15,-26.7,0.0,-64.5,-84.9,23,50,Bill de Blasio,James P. O誰eill,105th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,1,3,-66.7,-66.7,-75.0,-94.7,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,1,-100.0,21,19,10.5,16.7,10.5,0.0,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Robbery,5,2,150.0,19,11,72.7,175,167,4.8,0.0,-32.2,-82.3,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,4,0.0,17,14,21.4,199,180,10.6,-2.5,-7.9,-33.0,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Burglary,11,6,83.3,30,15,100.0,293,256,14.5,4.6,-32.5,-84.7,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,12,8.3,40,47,-14.9,522,510,2.4,-7.8,24.3,-20.4,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,3,-66.7,8,16,-50.0,150,175,-14.3,-31.2,-57.5,-95.5,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,TOTAL,34,28,21.43,114,104,9.62,"1,361","1,310",3.89,-7.04,-20.13,-81.18,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,1,1,0.0,20,12,66.7,81.8,5.3,***.*,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,23,18,27.8,81,60,35.0,997,945,5.5,-6.5,-3.1,***.*,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,9,5,80.0,39,29,34.5,500,456,9.6,-14.1,-25.7,***.*,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,1,3,-66.7,37,24,54.2,146.7,27.6,***.*,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,1,0,***.*,7,5,40.0,-12.5,75.0,-77.4,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,0,***.*,5,4,25.0,-28.6,66.7,-82.1,23,50,Bill de Blasio,James P. O誰eill,104th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,4,4,0.0,-55.6,-71.4,-85.7,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Rape,2,0,***.*,3,3,0.0,29,27,7.4,45.0,38.1,-59.2,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Robbery,8,6,33.3,27,29,-6.9,375,370,1.4,-1.3,-19.4,-77.6,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,11,7,57.1,27,24,12.5,393,428,-8.2,-12.9,17.3,-52.3,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Burglary,3,8,-62.5,9,26,-65.4,189,245,-22.9,-28.7,-23.2,-83.2,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,4,11,-63.6,25,48,-47.9,444,489,-9.2,-10.3,8.8,-62.1,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,3,-66.7,4,11,-63.6,95,102,-6.9,-29.1,-43.1,-93.8,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,TOTAL,29,35,-17.14,95,141,-32.62,"1,529","1,665",-8.17,-12.83,-7.67,-76.24,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Transit,0,1,-100.0,7,3,133.3,40,37,8.1,73.9,53.8,***.*,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Housing,0,2,-100.0,0,2,-100.0,32,30,6.7,0.0,-13.5,***.*,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,21,20,5.0,68,89,-23.6,862,"1,047",-17.7,-24.8,-21.3,***.*,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,14,13,7.7,53,61,-13.1,710,787,-9.8,-12.5,-6.1,***.*,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,2,2,0.0,5,4,25.0,41,47,-12.8,20.6,17.1,***.*,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,1,1,0.0,2,2,0.0,44,15,193.3,109.5,10.0,-71.4,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,1,1,0.0,2,2,0.0,33,15,120.0,94.1,17.9,-76.8,23,50,Bill de Blasio,James P. O誰eill,103rd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,5,6,-16.7,150.0,0.0,-54.5,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,0,***.*,21,14,50.0,50.0,61.5,-38.2,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Robbery,3,6,-50.0,15,19,-21.1,167,237,-29.5,-25.8,-36.5,-85.9,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,6,11,-45.5,19,31,-38.7,269,293,-8.2,13.0,15.5,-24.6,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Burglary,3,4,-25.0,11,14,-21.4,164,218,-24.8,-42.7,-53.3,-88.5,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,6,6,0.0,22,32,-31.3,348,392,-11.2,-28.1,1.2,-37.7,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,3,-33.3,10,16,-37.5,171,226,-24.3,-28.8,-38.9,-94.9,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,TOTAL,20,30,-33.33,79,112,-29.46,"1,145","1,386",-17.39,-23.10,-23.10,-83.50,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Transit,1,1,0.0,3,4,-25.0,16,18,-11.1,0.0,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,22,17,29.4,74,92,-19.6,847,874,-3.1,-14.5,9.4,***.*,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,13,18,-27.8,45,48,-6.3,567,611,-7.2,0.9,-6.0,***.*,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,0,0,***.*,28,41,-31.7,-6.7,-24.3,***.*,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,1,-100.0,2,3,-33.3,19,11,72.7,280.0,171.4,-42.4,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,1,3,-66.7,11,11,0.0,120.0,57.1,-60.7,23,50,Bill de Blasio,James P. O誰eill,102nd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,2,5,-60.0,-60.0,-66.7,-87.5,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,1,-100.0,18,14,28.6,38.5,12.5,-57.1,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Robbery,1,6,-83.3,13,11,18.2,149,160,-6.9,5.7,25.2,-78.3,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,3,33.3,19,16,18.8,304,320,-5.0,10.9,98.7,-40.4,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Burglary,2,3,-33.3,10,9,11.1,139,148,-6.1,-8.6,4.5,-81.4,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,3,5,-40.0,16,12,33.3,215,211,1.9,9.7,121.6,-32.2,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,0,***.*,2,4,-50.0,50,34,47.1,-27.5,-34.2,-88.9,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,TOTAL,11,18,-38.89,60,53,13.21,877,892,-1.68,3.18,46.17,-68.39,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Transit,0,1,-100.0,1,2,-50.0,23,27,-14.8,130.0,130.0,***.*,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Housing,1,2,-50.0,14,6,133.3,119,111,7.2,20.2,205.1,***.*,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Petit Larceny,5,10,-50.0,28,34,-17.6,496,467,6.2,1.4,41.7,***.*,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Misd. Assault,9,9,0.0,34,34,0.0,482,467,3.2,13.1,20.2,***.*,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,3,2,50.0,5,4,25.0,31,32,-3.1,121.4,121.4,***.*,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,1,1,0.0,15,24,-37.5,-50.0,-42.3,-65.9,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,1,0.0,14,21,-33.3,-51.7,-41.7,-66.7,23,50,Bill de Blasio,James P. O誰eill,101st Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,3,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,2,-100.0,5,9,-44.4,-16.7,25.0,-61.5,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Robbery,0,2,-100.0,4,5,-20.0,52,60,-13.3,-10.3,-18.8,-80.8,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,0,***.*,9,4,125.0,117,126,-7.1,-12.7,39.3,-44.5,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Burglary,6,0,***.*,10,4,150.0,63,74,-14.9,-50.8,14.5,-84.6,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,2,2,0.0,13,15,-13.3,229,192,19.3,27.9,106.3,21.2,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,0,***.*,3,1,200.0,18,21,-14.3,-48.6,-33.3,-94.1,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,TOTAL,9,4,125.00,39,31,25.81,484,485,-0.21,-10.54,39.88,-65.45,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Transit,0,1,-100.0,1,1,0.0,9,15,-40.0,-18.2,-43.8,***.*,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Housing,0,1,-100.0,3,3,0.0,24,26,-7.7,-17.2,26.3,***.*,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,3,7,-57.1,28,23,21.7,355,364,-2.5,-8.7,22.4,***.*,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,4,6,-33.3,14,16,-12.5,281,220,27.7,2.9,-14.8,***.*,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,2,0,***.*,7,0,***.*,21,12,75.0,133.3,50.0,***.*,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,3,14,-78.6,-76.9,-25.0,-75.0,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,3,14,-78.6,-75.0,-25.0,-72.7,23,50,Bill de Blasio,James P. O誰eill,100th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,1,2,-50.0,***.*,***.*,-87.5,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,2,-100.0,13,8,62.5,44.4,"1,200.0",62.5,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
  12/12/2016,  12/18/2016,Robbery,1,0,***.*,6,3,100.0,84,75,12.0,-7.7,-32.8,-85.6,23,50,Bill de Blasio,James P. O誰eill,94th Precinct
